11/09/2020 00:00:37|INFO    |root                            |Throttling opensubtitles for 20 minutes, until 20/09/11 00:20, because of: ServiceUnavailable. Exception info: '503'|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<LegendasTVSubtitle 'http://legendas.tv/download/5ebb33f37f910/Zoeys_Extraordinary_Playlist/Zoeys_Extraordinary_Playlist_S01E01_1080p_AMZN_WEB_DL_DDP5_1_H_264_TEPES' [pt-BR:None]>: Computed score 360 with final matches {'season', 'episode', 'video_codec', 'series', 'release_group', 'source', 'audio_codec', 'hearing_impaired', 'resolution', 'year'}|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<LegendasTVSubtitle 'http://legendas.tv/download/5e167a8892aaf/Zoeys_Extraordinary_Playlist/Zoeys_Extraordinary_Playlist_S01E01_1080p_WEB_x264_XLF_BAMBOOZLE_TRUMP' [pt-BR:None]>: Computing score for video <Episode ["Zoey's Extraordinary Playlist", 2020, 1x1]> with {'hearing_impaired': False}|
11/09/2020 23:02:56|DEBUG   |subliminal_patch.score          |Matched hearing_impaired|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<LegendasTVSubtitle 'http://legendas.tv/download/5e167a8892aaf/Zoeys_Extraordinary_Playlist/Zoeys_Extraordinary_Playlist_S01E01_1080p_WEB_x264_XLF_BAMBOOZLE_TRUMP' [pt-BR:None]>: Computed score 342 with final matches {'season', 'episode', 'video_codec', 'series', 'source', 'hearing_impaired', 'resolution', 'year'}|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<LegendasTVSubtitle 'http://legendas.tv/download/5e167a8892aaf/Zoeys_Extraordinary_Playlist/Zoeys_Extraordinary_Playlist_S01E01_1080p_WEB_x264_XLF_BAMBOOZLE_TRUMP' [pt-BR:None]>: Computing score for video <Episode ["Zoey's Extraordinary Playlist", 2020, 1x1]> with {'hearing_impaired': False}|
11/09/2020 23:02:56|DEBUG   |subliminal_patch.score          |Matched hearing_impaired|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<LegendasTVSubtitle 'http://legendas.tv/download/5e167a8892aaf/Zoeys_Extraordinary_Playlist/Zoeys_Extraordinary_Playlist_S01E01_1080p_WEB_x264_XLF_BAMBOOZLE_TRUMP' [pt-BR:None]>: Computed score 340 with final matches {'season', 'episode', 'video_codec', 'series', 'source', 'hearing_impaired', 'year'}|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<LegendasTVSubtitle 'http://legendas.tv/download/5e167a8892aaf/Zoeys_Extraordinary_Playlist/Zoeys_Extraordinary_Playlist_S01E01_1080p_WEB_x264_XLF_BAMBOOZLE_TRUMP' [pt-BR:None]>: Computing score for video <Episode ["Zoey's Extraordinary Playlist", 2020, 1x1]> with {'hearing_impaired': False}|
11/09/2020 23:02:56|DEBUG   |subliminal_patch.score          |Matched hearing_impaired|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<LegendasTVSubtitle 'http://legendas.tv/download/5e167a8892aaf/Zoeys_Extraordinary_Playlist/Zoeys_Extraordinary_Playlist_S01E01_1080p_WEB_x264_XLF_BAMBOOZLE_TRUMP' [pt-BR:None]>: Computed score 340 with final matches {'season', 'episode', 'video_codec', 'series', 'source', 'hearing_impaired', 'year'}|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<OpenSubtitlesSubtitle 'http://www.opensubtitles.org/en/subtitles/8347653/sid-rrXlD3mcITYW-SLOi7L4gBf2xGa/zoey-s-extraordinary-playlist-pilot-pt' [pt:None]>: Computing score for video <Episode ["Zoey's Extraordinary Playlist", 2020, 1x1]> with {'hearing_impaired': False}|
11/09/2020 23:02:56|DEBUG   |subliminal_patch.score          |Adding title match equivalent|
11/09/2020 23:02:56|DEBUG   |subliminal_patch.score          |Matched hearing_impaired|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<OpenSubtitlesSubtitle 'http://www.opensubtitles.org/en/subtitles/8347653/sid-rrXlD3mcITYW-SLOi7L4gBf2xGa/zoey-s-extraordinary-playlist-pilot-pt' [pt:None]>: Computed score 360 with final matches {'hearing_impaired', 'source', 'season', 'title', 'episode', 'video_codec', 'series', 'release_group', 'audio_codec', 'resolution', 'year'}|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<OpenSubtitlesSubtitle 'http://www.opensubtitles.org/en/subtitles/8155102/sid-rrXlD3mcITYW-SLOi7L4gBf2xGa/zoey-s-extraordinary-playlist-pilot-pb' [pt-BR:None]>: Computing score for video <Episode ["Zoey's Extraordinary Playlist", 2020, 1x1]> with {'hearing_impaired': False}|
11/09/2020 23:02:56|DEBUG   |subliminal_patch.score          |Adding title match equivalent|
11/09/2020 23:02:56|DEBUG   |subliminal_patch.score          |Matched hearing_impaired|
11/09/2020 23:02:56|INFO    |subliminal_patch.score          |<OpenSubtitlesSubtitle 'http://www.opensubtitles.org/en/subtitles/8155102/sid-rrXlD3mcITYW-SLOi7L4gBf2xGa/zoey-s-extraordinary-playlist-pilot-pb' [pt-BR:None]>: Computed score 342 with final matches {'season', 'title', 'episode', 'video_codec', 'series', 'source', 'hearing_impaired', 'resolution', 'year'}|
11/09/2020 23:02:56|DEBUG   |root                            |BAZARR 8 Subtitles have been found for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv|
11/09/2020 23:02:56|DEBUG   |root                            |BAZARR Ended searching Subtitles for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv|
11/09/2020 23:03:13|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Received packet PING data None|
11/09/2020 23:03:13|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet PONG data None|
11/09/2020 23:03:27|DEBUG   |apscheduler.scheduler           |Looking for jobs to run|
11/09/2020 23:03:27|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:03:27|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:03:27|DEBUG   |apscheduler.scheduler           |Next wakeup is due at 2020-09-11 23:04:27.540147+02:00 (in 59.999306 seconds)|
11/09/2020 23:03:27|INFO    |apscheduler.executors.default   |Running job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:04:27 CEST)" (scheduled at 2020-09-11 23:03:27.540147+02:00)|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:03:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:03:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:03:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/v3/languageprofile?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:03:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/tag?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:03:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:03:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:03:28|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/series?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:03:28|INFO    |apscheduler.executors.default   |Job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:04:27 CEST)" executed successfully|
11/09/2020 23:03:28|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:03:28|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:03:38|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Received packet PING data None|
11/09/2020 23:03:38|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet PONG data None|
11/09/2020 23:04:03|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Received packet PING data None|
11/09/2020 23:04:03|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet PONG data None|
11/09/2020 23:04:27|DEBUG   |apscheduler.scheduler           |Looking for jobs to run|
11/09/2020 23:04:27|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:04:27|INFO    |apscheduler.executors.default   |Running job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:05:27 CEST)" (scheduled at 2020-09-11 23:04:27.540147+02:00)|
11/09/2020 23:04:27|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:04:27|DEBUG   |apscheduler.scheduler           |Next wakeup is due at 2020-09-11 23:05:27.540147+02:00 (in 59.997993 seconds)|
11/09/2020 23:04:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:04:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:04:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/v3/languageprofile?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:04:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/tag?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:04:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:04:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:04:28|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/series?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:04:28|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Received packet PING data None|
11/09/2020 23:04:28|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet PONG data None|
11/09/2020 23:04:28|INFO    |apscheduler.executors.default   |Job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:05:27 CEST)" executed successfully|
11/09/2020 23:04:28|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:04:28|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:04:37|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Received packet MESSAGE data 1|
11/09/2020 23:04:37|INFO    |engineio.server                 |055b3eba22e440618ef9e047dfe49f1d: Received packet CLOSE data None|
11/09/2020 23:04:38|INFO    |engineio.server                 |7569f4fdbcd54f91b28ceebbb303fe0d: Sending packet OPEN data {'sid': '7569f4fdbcd54f91b28ceebbb303fe0d', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:04:38|INFO    |engineio.server                 |7569f4fdbcd54f91b28ceebbb303fe0d: Sending packet MESSAGE data 0|
11/09/2020 23:05:03|INFO    |engineio.server                 |7569f4fdbcd54f91b28ceebbb303fe0d: Received packet PING data None|
11/09/2020 23:05:03|INFO    |engineio.server                 |7569f4fdbcd54f91b28ceebbb303fe0d: Sending packet PONG data None|
11/09/2020 23:05:09|INFO    |engineio.server                 |7569f4fdbcd54f91b28ceebbb303fe0d: Received packet MESSAGE data 1|
11/09/2020 23:05:09|INFO    |engineio.server                 |7569f4fdbcd54f91b28ceebbb303fe0d: Received packet CLOSE data None|
11/09/2020 23:05:09|INFO    |engineio.server                 |54c522722d974efe96178b42d7f28eb6: Sending packet OPEN data {'sid': '54c522722d974efe96178b42d7f28eb6', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:05:09|INFO    |engineio.server                 |54c522722d974efe96178b42d7f28eb6: Sending packet MESSAGE data 0|
11/09/2020 23:05:19|INFO    |engineio.server                 |54c522722d974efe96178b42d7f28eb6: Received packet MESSAGE data 1|
11/09/2020 23:05:19|INFO    |engineio.server                 |54c522722d974efe96178b42d7f28eb6: Received packet CLOSE data None|
11/09/2020 23:05:20|INFO    |engineio.server                 |79292577ed7e4bbb8637b5493ae49fe2: Sending packet OPEN data {'sid': '79292577ed7e4bbb8637b5493ae49fe2', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:05:20|INFO    |engineio.server                 |79292577ed7e4bbb8637b5493ae49fe2: Sending packet MESSAGE data 0|
11/09/2020 23:05:20|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): radarr:7878|
11/09/2020 23:05:20|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on radarr|
11/09/2020 23:05:20|DEBUG   |urllib3.connectionpool          |http://radarr:7878 "GET /api/MediaCover/2548/fanart.jpg?apikey=********e1 HTTP/1.1" 200 None|
11/09/2020 23:05:20|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): radarr:7878|
11/09/2020 23:05:20|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on radarr|
11/09/2020 23:05:20|DEBUG   |urllib3.connectionpool          |http://radarr:7878 "GET /api/MediaCover/2548/poster-250.jpg?apikey=********e1 HTTP/1.1" 200 None|
11/09/2020 23:05:22|DEBUG   |root                            |BAZARR Manually searching subtitles for this file: /mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv|
11/09/2020 23:05:22|DEBUG   |subzero.video                   |Parsing video: Ava.2020.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv, hints: {'title': 'Ava', 'type': 'movie'}|
11/09/2020 23:05:22|INFO    |subliminal_patch.core           |Determining basic video properties for 'Ava.2020.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv' in '/mnt/remote/Media/Movies/Movies/Ava (2020)'|
11/09/2020 23:05:22|DEBUG   |subliminal_patch.core           |GuessIt found: {
    "title": "Ava",
    "year": 2020,
    "screen_size": "1080p",
    "source": "Blu-ray",
    "audio_codec": "DTS-HD",
    "audio_profile": "Master Audio",
    "audio_channels": "5.1",
    "video_codec": "H.264",
    "release_group": "EVO",
    "container": "mkv",
    "type": "movie"
}|
11/09/2020 23:05:22|DEBUG   |subliminal_patch.core           |Size is 11931299309|
11/09/2020 23:05:23|DEBUG   |subliminal_patch.core           |Computed hashes {'opensubtitles': 'fe5589c957673f03'}|
11/09/2020 23:05:23|DEBUG   |root                            |BAZARR FFprobe used is /usr/bin/ffprobe|
11/09/2020 23:05:24|DEBUG   |root                            |FFprobe found: OrderedDict([('path', '/mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv'), ('duration', datetime.timedelta(seconds=5809, microseconds=679000)), ('size', 11931299309), ('bit_rate', 16429547), ('container', 'mkv'), ('video', [OrderedDict([('id', 0), ('width', 1920), ('height', 802), ('scan_type', 'Progressive'), ('aspect_ratio', 2.394), ('pixel_aspect_ratio', 1.0), ('resolution', '1080p'), ('frame_rate', 23.976), ('bit_depth', 8), ('codec', 'H.264'), ('profile', 'High'), ('default', True)])]), ('audio', [OrderedDict([('id', 1), ('name', 'Surround'), ('language', <Language [en]>), ('codec', 'AC-3'), ('channels_count', 6), ('channels', '5.1'), ('bit_rate', 640000), ('sampling_rate', 48000), ('default', True)]), OrderedDict([('id', 2), ('name', 'Surround'), ('language', <Language [en]>), ('codec', 'DTS-HD'), ('profile', 'Master Audio'), ('channels_count', 6), ('channels', '5.1'), ('bit_depth', 24), ('sampling_rate', 48000)])]), ('provider', {'name': 'ffmpeg', 'version': {'/usr/bin/ffprobe': 'v4.3.1'}})])|
11/09/2020 23:05:24|DEBUG   |root                            |BAZARR is using these video object properties: {'name': '/mnt/remote/Media/Movies/Movies/Ava (2020)/Ava.2020.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv', 'source': 'Blu-ray', 'release_group': 'EVO', 'resolution': '1080p', 'video_codec': 'H.264', 'audio_codec': 'DTS-HD', 'imdb_id': 'tt8784956', 'hashes': {'opensubtitles': 'fe5589c957673f03'}, 'size': 11931299309, 'subtitle_languages': set(), 'original_name': 'Ava (2020) [Bluray-1080p].mkv', 'plexapi_metadata': {}, 'hints': {'title': 'Ava', 'type': 'movie', 'single_value': True, 'expected_title': ['Ava']}, 'audio_languages': {'eng'}, 'external_subtitle_languages': set(), 'title': 'Ava', 'year': 2020, 'alternative_titles': ['Code Ava: Trained to Kill'], 'used_scene_name': True, 'original_path': '/mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv', 'fps': 23.976}|
11/09/2020 23:05:24|INFO    |subliminal_patch.core           |Listing subtitles for <Movie ['Ava', 2020]>|
11/09/2020 23:05:24|INFO    |subliminal_patch.core           |Listing subtitles with provider 'legendasdivx' and languages {<Language [pt]>, <Language [pt-BR]>}|
11/09/2020 23:05:24|INFO    |subliminal_patch.core           |Initializing provider legendasdivx|
11/09/2020 23:05:24|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Creating session for requests|
11/09/2020 23:05:24|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Re-using previous legendasdivx cookies: <RequestsCookieJar[<Cookie PHPSESSID=eiaof1k89plnqf3firvck7ib80 for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_k= for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_sid=5fdc70e0c19235a983663540bb583a2b for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_u=386555 for .legendasdivx.pt/>, <Cookie lang=portuguese for www.legendasdivx.pt/>]>|
11/09/2020 23:05:25|DEBUG   |urllib3.connectionpool          |Starting new HTTPS connection (1): www.legendasdivx.pt:443|
11/09/2020 23:05:25|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on www.legendasdivx.pt|
11/09/2020 23:05:25|DEBUG   |urllib3.connectionpool          |https://www.legendasdivx.pt:443 "GET /modules.php?name=Downloads&file=jz&d_op=search&op=_jz00&query=tt8784956&form_cat=28 HTTP/1.1" 200 5544|
11/09/2020 23:05:25|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Found 0 subtitles|
